Auction ID,Bank/Organisation Name,City/District/Location,Auction Date,Reserve Price,Source
U35921PB1999PTC022865,Rolex Cycles Private Limited,Industrial area ludhiana,14-03-2022,"10,00,00,000",IBBI
L15140UP1989PLC011396,JVL Agro Industries Limited,"Edible oil manufacturing units at Alwar (Rajasthan); Haldia (West Bengal); Naupur (UP) and Pahleja (Bihar); Rice Mill at Akhori Gola, Dist. Rohtas (Bihar); freehold lands at vill. Rampara-2, adjacent to Pipavav port (Gujarat); near Guwahati (Assam) and at Mauja Baank, Jorawarpur, Ugra in Dist. Rohtas (Bihar); two flats in a commercial building in Hyderabad; Old expired stocks of packed Refined Edible Oil, not fit for human consumption, lying at JVL’s Plant at Debhog, Dist. Purba Medinipur, Haldia, West Bengal",06-04-2022,"2,99,79,00,000",IBBI
L40200WB1995PLC068251,Eastern Gases Limited,"Kolkata, Mednipur and Bagnan",25-03-2022,"23,15,325",IBBI
U45400MH2007PTC234297,KSS PETRON PRIVATE LIMITED,"43/4 & 43/5, Village: Sawarsai, Pen- Khopoli Road, Pen- Raigad, Maharashtra - 402107",25-03-2022,"34,35,330",IBBI
L45202MH1976PLC019135,Petron Engineering Construction Limited,"43/4 & 43/5, Village: Sawarsai, Pen- Khopoli Road, Pen- Raigad, Maharashtra - 402107",25-03-2022,"5,28,77,753",IBBI
L01132WB1983PLC035629,Barcley Enterprises Limited,"Corporate Debtor being Barcley Enterprises Ltd bearing CIN: L01132WB1983PLC035629 as a going concern u/r 32(e) of the Insolvency and Bankruptcy Board of India (Liquidation Process) Regulations, 2016",21-03-2022,"3,92,50,000",IBBI
U28121TG2009PTC065854,MEENA JEWELLERS EXCLUSIVE  PRIVATE LIMITED,"Municipal No. 5-9-58/1-15, Babukhan Estate, Basheerbagh, Hyderabad – 500 029, Telangana",12-03-2022,"11,10,10,000",IBBI
U74210DL1981PLC234183,TECPRO INFRA PROJECTS LIMITED,Kochi and Chennai,18-03-2022,"1,79,21,525",IBBI
U70200DL2011PTC225002,Earth Iconic Infrastructures Pvt. Ltd,Greater Noida Techzone VI Uttar Pradesh,03-04-2022,"1,50,00,00,000",IBBI
U31900TN1980PLC008398,TITANIUM TANTALUM PRODUCTS LIMITED,"86/1, Vengaivasal Main Road, Gowrivakkam, Chennai, Tamilnadu – 600 073",21-03-2022,"5,24,32,000",IBBI
U29309MH1989PTC051752,Sharp Knife Company Private Limited,"Sinnar, Nashik District, Maharashtra",10-03-2022,"20,33,100",IBBI
U25199HP2007PTC030819,Addinath Rubbers Private LImited,"Factory Location: Addinath Rubbers Pvt Ltd, Nangal Kalan, Distt Una, Himachal Pardesh",19-03-2022,"1,80,00,000",IBBI
U25199HP2007PTC030819,Addinath Rubbers Private LImited,"Factory Location : Addinath Rubbers Private Limited, Nangal Kalan, Tahliwal, Distt Una, Himachal Pardesh",19-03-2022,"1,70,00,000",IBBI
U74900AP2009PLC104176,Sembmarine Kakinada Limited,Kakinada,25-02-2022,"1,76,72,17,359",IBBI
L21012TN2005PLC092783,SERVALAKSHMI PAPER LIMITED,"Kodaganallur Village, Vaduganpatti Post, IC Pettai, Tirunelveli 627010",31-03-2022,"1,48,20,00,000",IBBI
U01531GJ2006PTC049184,SHRI JALARAM RICE INDUSTRIES PRIVATE LIMITED,"Dhedhal Road, Bavla, Ahmedabad",12-03-2022,"3,41,99,000",IBBI
U74200DL1997PLC091296,Dev Denso Power Ltd,"GHAZIABAD, UP",30-03-2022,"38,81,304",IBBI
U74200DL1997PLC091296,Dev Denso Power Ltd,"GHAZIABAD, UP",30-03-2022,"26,93,268",IBBI
U74200DL1997PLC091296,Dev Denso Power Ltd,FURNITURE AND FIXTURE/ OFFICE EQUIPMENT/ MACHINARY/ INVENTORY/ STOCKS IN THE NAME OF M/S DEV DENSO POWER LTD,30-03-2022,"74,858",IBBI
U74200DL1997PLC091296,Dev Denso Power Ltd,"All other Assets of the Company including Financial Assets / Debtors / other Receivables/ Hypothecation of book debts (as reflected in the audited Balance Sheet of the Corporate debtor), excluding Cash and Bank Balances",30-03-2022,"99,38,885",IBBI
U01403CT2007PLC020179,MONNET POWER COMPANY LIMITED,"Village - Malibrahmani, District - Angul, Orissa",15-03-2022,"4,15,53,00,000",IBBI
U40108TG2002PTC038381,VARAM BIOENERGY PRIVATE LIMITED,"Plot No. A/20 & A/20P in Bhandara Industrial Area, Rajegoan & Chikhli Hamesha Village, Bhandara District",14-03-2022,"7,80,00,000",IBBI
U40105TG2007PTC058753,EAST COAST ENERGY PRIVATE LIMITED,"Lakshmipuram, Srikakulam - Andhra Pradesh and Raigad - Maharashtra",05-04-2022,"29,41,00,000",IBBI
L15490GJ1993PLC019895,ANIL LIMITED,"Land bearing Survey No. 137/P, 138, 139, 140 and 141 of T.P.S. No. 12 (Ahmedabad City), total admeasuring 1,44,856 Sq. Mts belonging to Anil Limited located at Anil Starch Road, Bapunagar, Ahmedabad.",14-03-2022,"3,48,00,00,000",IBBI
L15490GJ1993PLC019895,ANIL LIMITED,"Old Revenue survey no. 13 (adm. 35714 Sq. Mt.), 14 (adm. 7284 Sq. Mt.), 15/1 Paiki, (adm. 19830 Sq. Mt.), 15/1 Paiki (adm. 19931 Sq. Mt.), 15/1 Paiki (adm. 17301 Sq. Mt.) of Mouje: Navdra of Taluka: Kalyanpur, Devbhumi Dwarka having total Land area admeasuring 1,00,060 Sq. Mt",14-03-2022,"1,25,00,000",IBBI
U40100GJ2009PTC056444,SONALI ENERGEES PRIVATE LIMITED,"Block No. 392 & 394, Surat Special Economic Zone, Plot No. 180 & 199 (02 Plots), Nr. Symphony Cooler Factory, Opp. Jash Pharma Private Limited, Surat",16-03-2022,"4,20,00,000",IBBI
U15142MH1976PLC019209,BIOTOR INDUSTRIES LIMITED,"Vilayat Industrial Estate, Bharuch, Gujarat",09-03-2022,"1,02,00,00,000",IBBI
U45400MH2007PTC234297,KSS PETRON PRIVATE LIMITED,"Tara Kunj Building, Ground floor, Wakdewadi, Opp. Wakdewadi Police Station, Mumbai Pune Highway, Behind SBI Branch, Pune 411003, Maharashtra",24-03-2022,"97,75,000",IBBI
U74900AP2009PLC104176,Sembmarine Kakinada Limited,Kakinada,11-03-2022,"1,59,33,00,000",IBBI
U74900AP2009PLC104176,Sembmarine Kakinada Limited,Kakinada,11-03-2022,"1,33,12,00,000",IBBI
U74992TN2006PTC061625,PERFECT INTERNATIONAL FABRICATORS PRIVATE LIMITED,"NO.322/10B, M.R.PALAYAM, SANAMANGALAM POST, CHENNAI BYEPASS ROAD, TRICHY TN 621104",14-03-2022,"5,62,42,660",IBBI
U74899DL1970GOI005301,Hindustan Paper Corporation Limited,"Naogaon and Cachar in Assam, New Delhi and Mumbai",28-03-2022,"3,89,73,00,000",IBBI
U99999MH1989PLC053280,EPC Constructions India Limited,Across Gujarat and Orissa,17-03-2022,"4,27,00,000",IBBI
U99999MH1989PLC053280,EPC Constructions India Limited,Across Orissa,17-03-2022,"7,45,00,000",IBBI
U99999MH1989PLC053280,EPC Constructions India Limited,Across India,17-03-2022,"1,23,42,00,000",IBBI
U99999MH1989PLC053280,EPC Constructions India Limited,Across Gujarat,17-03-2022,"13,88,00,000",IBBI
U99999MH1989PLC053280,EPC Constructions India Limited,Across India,17-03-2022,"2,33,08,00,000",IBBI
U63090MH2003PTC138507,RRC INTERNATIONAL FREIGHT SERVICES LIMITED,"Mumbai, Maharashtra",03-03-2022,"3,11,000",IBBI
U01119GJ1994PTC023942,UTILITY AGROTECH INDUSTRIES PRIVATE LIMITED,"Survey No. 330-B, 334/A, 334/B, 371, 372, 373/A, 373/B, 374/A/B/1, 374/A/B/2, 375, 377, 379, 391/1, 391/2, 394/A, 401 & 402 Moje: Sisodra, Sub Dist: Ankleshwar, Dist: Bharuch, Gujarat.",15-03-2022,"22,53,50,000",IBBI
U63090GJ2002PLC040982,Siddhi Vinayak Logistic Limited,"Dahej-II, Bharuch.",15-03-2022,"1,03,72,599",IBBI
U74999TN2008PLC066902,SURANA POWER LIMITED,"Raichur, Karnataka",12-03-2022,"60,00,000",IBBI
U29253KA2008PTC046899,RIGHT ENGINEERS & EQUIPMENT INDIA PRIVATE LIMITED,"Plot No.66, Road Number 4,1st phase, Jigani Industrial Area, AnekalTaluk, Vaddarapalya, Jigani, Karnataka 560105",10-03-2022,"12,07,00,000",IBBI
U52100MH2011PTC222943,KALISMA STEEL PRIVATE LIMITED,"Survey No. 45/2, 45/3, 47, 4/1 and 51 of Village Gorhe, Taluka Wada, District Palghar, Maharashtra 421303",08-03-2022,"13,79,98,000",IBBI
U17121MH2009PTC192331,SHREE HANUMAN TEXFAB PRIVATE LIMITED,"Factory unit is located at Survey no 93/2/1P, 93/2/1, 93/1/2P, 93/4/1, 93/4/2 & 93/5/1, Off Bhiwandi-Wada Road, Village Gandhre, Taluka Wada, District Palghar,Maharashtra 421303",22-03-2022,"12,00,00,000",IBBI
L99999MH1997PLC107153,Unity Infraprojects Limited,Delhi and Mumbai,28-02-2022,"5,67,18,113",IBBI
U74900TG2008PTC060157,LANCO SOLAR PRIVATE LIMITED,Rajnandgaon -Chhattisgarh,10-03-2022,"1,17,00,00,000",IBBI
U74900TG2008PTC060157,LANCO SOLAR PRIVATE LIMITED,Rajnandgaon-Chhattisgarh,10-03-2022,"1,08,00,00,000",IBBI
U74900TG2008PTC060157,LANCO SOLAR PRIVATE LIMITED,Rajnandgaon-Chhattisgarh,10-03-2022,"97,00,00,000",IBBI
U74900TG2008PTC060157,LANCO SOLAR PRIVATE LIMITED,Rajnandgaon-Chhattisgarh,10-03-2022,"11,50,00,000",IBBI
U74900TG2008PTC060157,LANCO SOLAR PRIVATE LIMITED,Rajnandgaon-Chhattisgarh,10-03-2022,"13,00,00,000",IBBI
U74900TG2008PTC060157,LANCO SOLAR PRIVATE LIMITED,"Ramnathapuram, Tamil Nadu",10-03-2022,"2,25,00,000",IBBI
U74900TG2008PTC060157,LANCO SOLAR PRIVATE LIMITED,Rajnandgaon-Chhattisgarh,10-03-2022,"8,05,000",IBBI
U74900TG2008PTC060157,LANCO SOLAR PRIVATE LIMITED,Rajnandgaon-Chhattisgarh,10-03-2022,"4,05,000",IBBI
U74900TG2008PTC060157,LANCO SOLAR PRIVATE LIMITED,Rajnandgaon-Chhattisgarh,10-03-2022,"4,05,000",IBBI
U13100TG2007PTC056107,S S P SPONGE IRON PRIVATE LIMITED,"SY No. 98, D.Hirehal, Hirilal Mandal, Anantapur (Dist.), Andhra Pradesh",12-03-2022,"75,68,000",IBBI
U45400MH2007PTC234297,KSS PETRON PRIVATE LIMITED,"Within the premises of KSS Petron Private Limited, Village & P.O. Gadota, Tehsil: Dudu, Ajmer Road, District: Jaipur, Rajasthan - 303008",21-03-2022,"5,92,48,715",IBBI
L45202MH1976PLC019135,Petron Engineering Construction Limited,"within the premises of KSS Petron Private Limited, Village & P.O. Gadota, Tehsil: Dudu, Ajmer Road, District: Jaipur, Rajasthan - 303008",21-03-2022,"19,46,037",IBBI
U01403UP2010PLC039300,K K MILK FRESH INDIA LIMITED,"Factory of corporate debtor at 57 Milestone NH-2, Village Kumbi, Tehsil Akbarpur, Ramabai Nagar, Uttar Pradesh – 209206",11-03-2022,"26,50,00,000",IBBI
U01409WB2000PTC090900,Amricon  Agrovet  Private  Limited,"Hajipur Industrial Estate, P.S.Industrial Area, District- Vaishali Bihar",10-03-2022,"1,85,63,000",IBBI
U51223KA1997PTC021995,BLUEWATER FOODS AND EXPORTS PRIVATE LIMITED,"Ernakulam Village, Kanayannur Taluk, Registration District and Sub-District of Ernakulam situated at Marine Drive, North Extension, Cochin.",03-03-2022,"2,93,12,213",IBBI
U01134TN1994PLC026861,SIVA INDUSTRIES AND HOLDINGS LIMITED,Chennai - 9 cars and Mumbai - 3 Cars,04-03-2022,"45,03,000",IBBI
U31900GJ2009PLC058249,MAKTEL POWER LIMITED,"Waghodia Industrial Estate , GIDC , Vadodara 1st Floor, Central Building , Tower A , Avishkar Complex, Old Padra Road, Vadodara 5th Floor, Mayfair Atrium, Opp DPS School, Vadsar Road, Vadodara. 5th Floor , Mayfair Atrium , Opp DPS School, Vadsar Road, Vadodara.",09-03-2022,"3,21,12,000",IBBI
U41000TN2002PTC050091,AQUA DESIGNS INDIA PRIVATE LIMITED,"No. 1, Jayanthi Nagar Extension, Kolathur, Chennai-600099. Land Extent 24069.5 Sq.Feet. Built Up Area 22641 Sq.Feet - Ground Floor and First Floor",09-03-2022,"15,12,00,000",IBBI
U74140DL1998PTC092837,METRO MANAGEMENT SERVICES PRIVATE LIMITED,New Delhi,22-03-2022,"77,00,000",IBBI
U74899DL1994PLC058528,ASSOCIATED APPLIANCES LIMITED,"A-194L, Phase-I, ELDECO SIDCUL Industrial Park, Sitarganj, Udham Singh Nagar, Uttranchal",11-03-2022,"1,69,00,000",IBBI
U17121MH2008PTC182247,Abhay Nutrition Pvt Ltd,"1. Plot No. T- 9, Babhale Village, Nardana Industrial Area, Sindakheda, Dist. Dhule with an area of around 99971 Sq. mt. 2. Residential property situated at Banglow No. 2, (G.F. Flat), Radhakrushna Apartment, Sadashiv Nagar, P.No.16, S.NO. 59, (CTS NO. 7503), Swami Narayan Mandir Road, Deopur, Tal. & Dist. Dhule-424001",15-02-2022,"16,65,00,000",IBBI
L45202MH1976PLC019135,Petron Engineering Construction Limited,"“M/s. Ramco Cement Ltd, Village: Jayanthipuram, Jaggayyapeth (Mandal), District: Krishna, Andhra Pradesh - 521457” (the Auction Site)",10-03-2022,"8,57,000",IBBI
L24298WB1992PLC054815,GUJARAT METALLIC COAL & COKE LIMITED,West Bengal & Rajasthan,04-04-2022,"4,04,32,528.00",IBBI
U27320MH2008PTC181246,Govindam Metals and Alloys Private Limited,"Plot No. B-15, Phase-I, Additional MIDC Jalna, Jalna, Maharashtra – 431203",04-03-2022,"64,08,000",IBBI
U01403CT2007PLC020179,MONNET POWER COMPANY LIMITED,"Village - Malibrahmani, District - Angul, Orissa",08-03-2022,"4,61,70,00,000",IBBI
L72200AP1994PLC016969,I.C.S.A. (INDIA) LIMITED,TELANGANA,11-03-2022,"8,75,00,000",IBBI
L99999DL1986PLC307282,Runeecha Textiles Limited,"Jagdishpur, Amethi - Uttar Pradesh",24-02-2022,0,IBBI
L99999MH1982PLC026369,Roofit Industries Limited,"Plot No.B-15, Mirjole Block, MIDC, Village Mirjole, Taluka & District Ratnagiri – 415 639, Maharashtra, India",28-02-2022,"2,89,38,553",IBBI
L72200AP1994PLC016969,I.C.S.A. (INDIA) LIMITED,TELANGANA,11-03-2022,"8,75,00,000",IBBI
U45400MH2007PTC234297,KSS PETRON PRIVATE LIMITED,"JBF Petrochemicals Limited, No. 4-214, P.B. No.: 001, Industrial Plot No. 9, Village: Bajpi, District: Dakshina Kannada, Karnataka - 574142",14-03-2022,"14,00,425",IBBI
L72200AP1994PLC016969,I.C.S.A. (INDIA) LIMITED,TELANGANA,11-03-2022,"3,00,000",IBBI
L45202MH1976PLC019135,Petron Engineering Construction Limited,"JBF Petrochemicals Limited, No. 4-214, P.B. No.: 001, Industrial Plot No. 9, Village: Bajpi, District: Dakshina Kannada, Karnataka - 574142",14-03-2022,"1,10,57,638",IBBI
L34300MP1974PLC001598,Gajra Bevel Gears Ltd.,"Industrial Area, A.B. Road, Dewas, Madhya Pradesh-455001",10-03-2022,"24,06,33,977",IBBI
U31900GJ2009PTC056575,Maktel Control &amp; Systems Pvt Ltd,"1201to 1205 & 1208 , GIDC Industrial Estate Waghodia, Waghodia , Vadodara District 1421, GIDC Industrial Estate Waghodia, Waghodia , Vadodara District GrounFloor, Admin building, 1421 GIDC Waghodia, Vadodara. Copyright © 2022",28-02-2022,"10,28,47,000",IBBI
U01111PN2007PLC130850,DHAVAL PRATAPSINH MOHITEPATIL AGRO INDUSTRIES LIMITED,"PRATAPGAD"", . AT: DHAVALNAGAR POST :SHANKARNAGAR, TALUKA: MALSHIRAS SOLAPUR MH413118 INDIA",04-03-2022,"15,42,10,020",IBBI
U45209KA2007PTC044541,Lotus Shopping Centres Private Limited,"Lotus Shopping Mall - Kulshekara, Mangalore, Karnataka",28-02-2022,"1,25,00,00,000",IBBI
U70102TG2005PTC047611,Kanakadhara Ventures Private Limited,"Hyderabad, vizag etc",19-03-2022,"23,30,00,000",IBBI
U27200MH1993PLC071450,Nicomet Industries Ltd,"Cuncolim, Goa",04-03-2022,"2,02,50,000",IBBI
U27200MH1993PLC071450,Nicomet Industries Ltd,"Madgaon, Goa",04-03-2022,"20,25,000",IBBI
U27200MH1993PLC071450,Nicomet Industries Ltd,"Madgaon, Goa",04-03-2022,"20,25,000",IBBI
U27106WB1987PLC042166,Modern India Concast Limited,"Bankura, Bishnupur",26-02-2022,"23,65,000",IBBI
L21029PY1991PLC000730,KARUR K.C.P PACKKAGINGS LIMITED,Karur & Mayanoor - Tamil Nadu,02-03-2022,"2,00,00,00,000",IBBI
U51503TN2006PTC058554,Honeycomb Technologies Private Limited,"The subject property is Plot No: S24, S. No’s: 290(P) Sipcot’s Industrial Park at Pillaipakkam within the Village Limits of Vengadu Taluk, Sriperumbudur, Kancheepuram District. Land Details: Subject property is a Lease Hold Property and Lease Commences from 22nd June 2010 and Lease Period 99 Years.",23-02-2022,"1,25,00,000",IBBI
U51223KA1997PTC021995,BLUEWATER FOODS AND EXPORTS PRIVATE LIMITED,"Belapu Village Panchayat, Udupi Taluk, Udupi District, Karnataka.",03-03-2022,"11,23,78,000",IBBI
U45400MH2007PTC234297,KSS PETRON PRIVATE LIMITED,"Village – Gaiji, Patwar, Area – Dudu, Tehsil – Maujmabad, District - Jaipur, Ajmer Road, Rajasthan - 303009 (“the Auction site”)",07-03-2022,"2,89,76,000",IBBI
U51223KA1997PTC021995,BLUEWATER FOODS AND EXPORTS PRIVATE LIMITED,"Sasihithlu Village, Mangalore Taluk, Dakshina Kannada District, Karnataka",03-03-2022,"5,82,54,000",IBBI
U51223KA1997PTC021995,BLUEWATER FOODS AND EXPORTS PRIVATE LIMITED,"Baikampady Industrial Area, Baikampady Village, Surathkal Hobli, Mangalore Taluk Dakshina Kannada District, Karnataka",03-03-2022,"6,95,48,00,000",IBBI
U04010CT1995PLC010142,Vandana Vidhyut Limited,"135X2 MW Capacity Thermal Power Plant located at Korba, Chhattisgarh",03-03-2022,"2,50,00,00,000",IBBI
U27200MH1988PLC050107,Loha Ispaat Limited,"1. Plant & Machinery at Plot No. A-79, MIDC, Taloja Industrial Estate, Village Pendhar, Taluka Panvel, District Raigad 2.Plant & Machinery at Plot No. A-69, MIDC, Taloja Industrial Estate, Village Pendhar, Taluka Panvel, District Raigad",04-03-2022,"3,63,00,000",IBBI
U40101TG1997PLC037013,M/s KONASEEMA GAS POWER LIMITED,"Kothapeta Post, East Godavari District, Deverapalli-533223, Andhra Pradesh. India",28-02-2022,"3,10,00,00,000",IBBI
U60200MP1991PLC006626,Bhatia Global Trading Limited,"1.Flat No.-07, Third Floor of Ganesh Shivkripa, Plot No.-09, Revenue Surve No.-17, Umra, Surat [690 Sq. Ft.] 2.Office no. 403 & 404. 4th floor of ""Swastik House"", revenue survey no.48/1,48/2. 50/1 part, T. P Scheme no.6, Final plot no.87 (Part) Sub Plot no. SW-I, SW-2 & SW-3. Piplod, Surat. [3705 sq. ft.] 3.Vehicles as per attached e- auction notice",02-03-2022,"1,81,84,965",IBBI
U45200DL2008PTC173874,M/S. BETA INFRATECH PVT LTD,"Kashipur, Uttarakhand",28-03-2022,"2,52,00,00,000",IBBI
U52300DL2011PTC217015,GROWTHWAYS TRADING PRIVATE LIMITED,"Village Kabulpur Bangur,Ballabgarh, Faridabad",25-02-2022,"1,09,76,959",IBBI
U52300DL2011PTC217015,GROWTHWAYS TRADING PRIVATE LIMITED,"Village Kabulpur Bangur,Ballabgarh, Faridabad",25-02-2022,"15,10,403",IBBI
U28112GJ2010PTC059666,VARIA ALUMINIUM PRIVATE LIMITED,"At the factory of Varia Aluminium Pvt. Ltd. Block No.766-(Old 619/P), Bavla, Ahmedabad, GJ",02-03-2022,"3,63,204",IBBI
U28112GJ2010PTC059666,VARIA ALUMINIUM PRIVATE LIMITED,"At the factory of Varia Aluminium Pvt. Ltd. Block No.766-(Old 619/P), Bavla, Ahmedabad, GJ",02-03-2022,"55,485",IBBI
U01132KL1946PTC000251,CHURAKULAM TEA ESTATE PRIVATE LIMITED,"Vandiperiyar, Near Thekkady, Idukki",04-03-2022,"37,56,60,000",IBBI
L45202MH1976PLC019135,Petron Engineering Construction Limited,"NCC Limited, Village : Ananthavaram, Via – Varakavipudi Panchayath, Muthukur Mandal, District : Nellore, Andhra Pradesh-524 344 & M/s. Meenakshi Energy Thermal Power Limited, Thamminapatnam, Chilakur Mandal, District : Nellore, Andhra Pradesh-524 412.",11-03-2022,"2,34,45,420",IBBI
U74899DL1992PLC050243,INCOM WIRES AND CABLES LIMITED,"Building only, Constructed on Plot AS-4 to AS-6 at Sikandrabad Industrial Area, Bulundshar, U.P",11-03-2022,"1,44,00,000",IBBI
U74899DL1970GOI005301,Hindustan Paper Corporation Limited,"Naogaon and Cachar in Assam, New Delhi and Mumbai",17-03-2022,"4,29,59,30,000",IBBI
U25202KL1996PLC010585,Propyl Packaging Ltd,"Assets are lying at Koratty (Kerala), Kodungallur (Kerala), Coimbatore (Tamil Nadu) and in Pardi (Gujarat)",10-03-2022,"12,75,00,000",IBBI
U45201MH2007PTC173700,Kamla Real Estate Hub Private Limited,Santacruz,10-03-2022,"17,25,00,000",IBBI
U55102KL2000PTC013997,LAKE VIEW AYURVEDIC RESORT AND RESEARCH CENTRE PRIVATE LIMITED,"Near Thenmala Echo Tourism centre in Thenmala village ,Pathanapuram Taluk, Kollam, in the side of PunalurThenkasi Road Kerala State",14-03-2022,"5,74,00,000",IBBI
U18100PB1988PTC008266,Gian Chand and Sons Private Limited,"Bajra Road, Village Bajra, Rahon Road, Ludhiana",03-11-2021,"3,84,00,000",IBBI
U18209TN1987PTC014898,Floram Shoes (India) Private Limited,"Land and Buildings and Furniture & Fixtures (excluding machinery items kept inside the factory- will be sold separately) at Chennai – Bangalore – NH-48 (or) Mumbai Highway, Agaramcheri Village, (Previously Vellore Taluk), Ambur Taluk, Vellore District, Tamil Nadu – 635 809. The property is abutting Chennai Bangalore Highway (NH-48), on the Southern side and it is located at the distance of 48 km from Vellore Junction and 24 km from Ambur Railway Station. The property is having good frontage of about 180 meter.",23-02-2022,"8,55,00,000",IBBI
U18100PB1988PTC008266,Gian Chand and Sons Private Limited,"Bajra Road, Village Bajra, Rahon Road, Ludhiana",18-02-2022,"3,46,00,000",IBBI
U18100PB1988PTC008266,Gian Chand and Sons Private Limited,"Village Jullahmajra, Tehsil Nawansahar, Distt. Shahid Bhagat Singh Nagar,",18-02-2022,"16,20,000",IBBI
U18100PB1988PTC008266,Gian Chand and Sons Private Limited,"Village Bajra, Rahon Road, Ludhiana",18-02-2022,"1,46,00,000",IBBI
U74900MH1998PLC116838,Sixth Dimension Project Solutions Limited,"6th Floor, ‘ITC Park’, Tower No. 7, Sector No. 11, CBD Belapur, Belapur Railway Station Complex, above CBD Belapur Railway Station, Navi Mumbai, Dist- Thane.",28-02-2022,"11,00,00,000",IBBI
U01403CT2007PLC020179,MONNET POWER COMPANY LIMITED,"Village - Malibrahmani, District - Angul, Orissa",01-03-2022,"5,13,00,00,000",IBBI
U63090GJ2002PLC040982,Siddhi Vinayak Logistic Limited,"Dahej-II, Bharuch",23-02-2022,"1,15,25,110",IBBI
L74899DL1994PLC063585,Woolways (India) Limited,"Ludhiana, Punjab.",03-03-2022,"87,40,695",IBBI
L45202MH1976PLC019135,Petron Engineering Construction Limited,"M/s Shree Cement Limited, Village: Chandrabali Shyampur, Khuntuni, Athagurh, District: Cuttack, Odisha - 754029",03-03-2022,"22,97,128",IBBI
U15339WB1994PLC064082,AMRIT FEEDS LTD,"Hajipur, Panagarh, and Rangia",03-03-2022,"29,46,50,000",IBBI
U45400MH2007PTC234297,KSS PETRON PRIVATE LIMITED,"Shree Cement Ltd, Village: Chandraballi Shyampur, Khuntuni, Athagurh, District: Cuttack, Odisha- 754029 (“the Auction Site”)",03-03-2022,"51,37,046",IBBI
U74900AP2009PLC104176,Sembmarine Kakinada Limited,Kakinada,25-02-2022,"1,47,91,85,000",IBBI
U01403WB2012PTC179334,New Win Win Feeds Private Limited,"At Factory Office: Mouza - Janmohammadpur, JL No. 112, P.S. Berhampore Town, District - Murshidabad, West Bengal, 742102",25-02-2022,"2,56,11,761",IBBI
L29220MH1982PLC027046,TRIDENT TOOLS LIMITED,"Plant at Survey Number 26, Hissa Number 02 & 2P, Satpati-Palghar Road, village Dhansar, Taluka & District - Palghar- 401 404",28-02-2022,"10,00,00,000",IBBI
U15400PB2013PTC037538,TRIPURARI AGRO PRIVATE LIMITED,"village Bazidpur,District NawanShahar,Punjab",03-03-2022,"66,00,000",IBBI
U27105MP1987PLC003834,Kapil Steels Limited,"Pithampur Industrial Area, Dhar, MP",15-03-2022,"76,20,250",IBBI
L15490GJ1993PLC019895,ANIL LIMITED,"Survey No. 137/P, 138, 139, 140 and 141 of T.P.S. No. 12 (Ahmedabad City), total admeasuring 1,44,856 Sq. Mts belonging to Anil Limited located at Anil Starch Road, Bapunagar, Ahmedabad.",24-02-2022,"3,63,00,00,000",IBBI
L15490GJ1993PLC019895,ANIL LIMITED,"Old Revenue survey no. 13 (adm. 35714 Sq. Mt.), 14 (adm. 7284 Sq. Mt.), 15/1 Paiki, (adm. 19830 Sq. Mt.), 15/1 Paiki (adm. 19931 Sq. Mt.), 15/1 Paiki (adm. 17301 Sq. Mt.) of Mouje: Navdra of Taluka: Kalyanpur, Devbhumi Dwarka having total Land area admeasuring 1,00,060 Sq. Mt.",24-02-2022,"1,25,00,000",IBBI
L25114KA1973PLC002455,FALCON TYRES LIMITED,"4, 5, 6, 30, 31, 32, 34 & 40, Belagola Industrial Area, K.R.S. Road, Mysuru",24-02-2022,"1,17,50,00,000",IBBI
U74110MH2015PTC269395,Ultimo Fabrics Private Limited,Pune and Thane,23-02-2022,"1,85,00,000",IBBI
U01403WB2013PTC195017,JOTESRIRAM HIMGHAR PRIVATE LIMITED,"Village- Jotesriram, P.O- Jotesriram, P.s- Jamalpur, Bardwan,Pin-713408",11-02-2022,"4,70,00,000",IBBI
U14000GJ2000PLC037275,Kaneria Granito Limited,Virtual Mode,28-02-2022,"23,20,00,000",IBBI
U55101KL2009PTC024173,MOONRIVER RESORTS PVT LTD,"Pallivasal village, Devikulam Taluk in Idukki District",14-03-2022,"7,65,90,000",IBBI
U34300DL2010PLC210810,Stride Autoparts Limited,"Plot No. SP-255, in Industrial Area Kehrani (Bhiwadi Extension), District –Alwar Rajasthan).",25-02-2022,"49,25,00,000",IBBI
U27101WB2002PTC095499,BRG IRON & STEEL CO. PRIVATE LIMITED,AT THE PREMISES OF SRAVAN SHIPPING SERVICES PRIVATE LIMITED SITUATED AT VIZAG,04-03-2022,"17,26,29,757.84",IBBI
U18101DL1999PTC101143,BHA Associates Private Limited,"Retail Space No. DTC-225 located on Second Floor having super area 1849 Sq. Ft located at DT City Centre, A Block, Shalimar Bagh, New Delhi @ Rs. 7550 Per Square Feet",22-02-2022,"1,39,59,950",IBBI
U29113TN1996PTC036693,"VEESONS ENERGY SYSTEMS P LTD.,","R-1, INDUSTRIAL ESTATE, THUVAKUDI, TIRUCHIRAPALLI, TAMIL NADU- 620 015.",23-02-2022,"10,29,57,981",IBBI
U17121MH2009PTC192331,SHREE HANUMAN TEXFAB PRIVATE LIMITED,"Wada Taluka, Palghar District Maharashtra - 421303",24-02-2022,"12,00,00,000",IBBI
